"","strategy.permit","CHNK_earn.bySpec","CHUM_earn.bySpec","COHO_earn.bySpec","DCRB_earn.bySpec","KCRB_earn.bySpec","PCOD_earn.bySpec","PHLB_earn.bySpec","PINK_earn.bySpec","PLCK_earn.bySpec","POUND_earn.bySpec","SABL_earn.bySpec","SAC_earn.bySpec","SOCK_earn.bySpec","TCRB_earn.bySpec"
"4697","M61B S03A",NA,0.337553592414723,0.158872689439749,NA,NA,0.222891753051664,NA,NA,NA,NA,NA,NA,0.206255193003399,NA
"4698","M61B S03E",NA,NA,NA,NA,NA,0.241102111387091,NA,NA,NA,NA,NA,NA,0.525939325612854,NA
"4699","M61B S03H",NA,NA,NA,NA,NA,0.399049019004548,NA,NA,NA,NA,NA,NA,0.552342607330113,NA
"4700","M61B S03M",NA,NA,NA,NA,NA,0.250107740198935,NA,NA,NA,NA,NA,NA,0.67417338072784,NA
"4701","M61B S03T",NA,NA,NA,NA,NA,0.713507780430024,NA,NA,NA,NA,NA,NA,0.278495104098374,NA
"4702","M61B S04K T09K",NA,NA,NA,NA,NA,0.107354900357897,NA,NA,NA,NA,NA,NA,0.57953799159444,0.271611161246765
"4703","M61B S04M",NA,NA,NA,NA,NA,0.30918300013048,NA,NA,NA,NA,NA,NA,0.607834918156887,NA
"4704","M61B S05B",0.144346439007265,NA,0.564434863346719,NA,NA,0.230612373457318,NA,NA,NA,NA,NA,NA,NA,NA
"4705","M61B S15B",0.392069148008626,NA,0.341990195821397,NA,NA,0.161090731076559,NA,NA,NA,NA,NA,NA,NA,NA
"4706","M61B T09H",NA,NA,NA,NA,NA,0.849100221208075,NA,NA,NA,NA,NA,NA,NA,0.150899778791925
"4707","M61B T09K",NA,NA,NA,NA,NA,0.366215797402776,NA,NA,NA,NA,NA,NA,NA,0.632901244300754
"4708","M61B T09K Z12B",NA,NA,NA,NA,NA,0.124553464764205,NA,NA,NA,NA,NA,NA,NA,0.608441527638694
"4709","M61B T09M",NA,NA,NA,NA,NA,0.107432157660912,NA,NA,NA,NA,NA,NA,NA,0.892567842339088
"4710","M61B T91K",NA,NA,NA,NA,NA,0.132019659324347,NA,NA,NA,NA,0.167688577091901,NA,NA,0.700191187394299
"4711","M61B T91K T91M",NA,NA,NA,NA,NA,0.449462618863165,NA,NA,NA,NA,NA,NA,NA,0.535491541147851
"4712","M61B T91O",NA,NA,NA,NA,NA,0.562455284254554,NA,NA,NA,NA,NA,NA,NA,0.437544715745446
"4713","M61B T91Q",NA,NA,NA,NA,NA,0.433910831693078,NA,NA,NA,NA,NA,NA,NA,0.503157172561583
"4714","M61B TB9AK",NA,NA,NA,NA,NA,0.110499715060501,NA,NA,NA,NA,NA,NA,NA,0.338415494108692
"4715","M61B Y61A",NA,NA,NA,NA,NA,0.316191673696022,NA,NA,NA,NA,NA,NA,NA,NA
"4716","M61B Z09B",NA,NA,NA,NA,NA,0.12185642432556,NA,NA,NA,NA,NA,NA,NA,NA
"4717","M6AB",NA,NA,NA,NA,NA,0.934095592432517,NA,NA,NA,NA,NA,NA,NA,NA
"4718","M6AB M91B",NA,NA,NA,NA,NA,0.958779308073631,NA,NA,NA,NA,NA,NA,NA,NA
"4719","M6AB M91B T91Q",NA,NA,NA,NA,NA,0.620830187526651,NA,NA,NA,NA,NA,NA,NA,0.355518070560489
"4720","M6AB S03E",NA,NA,NA,NA,NA,0.818786680686354,NA,NA,NA,NA,NA,NA,NA,NA
"4721","M6AB T91Q",NA,NA,NA,NA,NA,0.311159131745437,NA,NA,NA,NA,NA,NA,NA,0.66780322577134
"4722","M6AB T91Q T91QF",NA,NA,NA,NA,NA,0.342819009623285,NA,NA,NA,NA,NA,NA,NA,0.563237323248802
"4723","M6BB",NA,NA,NA,NA,NA,0.985691351937547,NA,NA,NA,NA,NA,NA,NA,NA
"4724","M6BB M6BG",NA,NA,NA,NA,NA,0.91772066620684,NA,NA,NA,NA,NA,NA,NA,NA
"4725","M6BB M91B",NA,NA,NA,NA,NA,0.937338338293907,NA,NA,NA,NA,NA,NA,NA,NA
"4726","M6BB P91A",NA,NA,NA,NA,NA,0.551475216684968,NA,NA,NA,NA,NA,NA,NA,NA
"4727","M6BG",NA,NA,NA,NA,NA,0.972525005867288,NA,NA,NA,NA,NA,NA,NA,NA
"4728","M6BG P91E",NA,NA,NA,NA,NA,0.863901126727769,NA,NA,NA,NA,NA,NA,NA,NA
"4729","M6BG P91J TB9AK",NA,NA,NA,NA,NA,0.385334774713149,NA,NA,NA,NA,NA,NA,NA,0.378801130302364
"4730","M6BG Q11B Q11K",NA,NA,NA,NA,NA,0.411578213440938,NA,NA,NA,NA,NA,NA,NA,NA
"4731","M6BG Q11K",NA,NA,NA,NA,NA,0.30479657834785,NA,NA,NA,NA,NA,NA,NA,NA
"4732","M7FB",NA,NA,NA,NA,NA,0.514291775984082,NA,NA,0.392570110108886,NA,NA,NA,NA,NA
"4733","M7FB M7FG",NA,NA,NA,NA,NA,0.999987353749557,NA,NA,NA,NA,NA,NA,NA,NA
"4734","M7FB M7FG S01M",NA,NA,NA,NA,NA,0.241173926702499,NA,NA,0.536746118279919,NA,NA,NA,0.135049845456241,NA
"4735","M7FB M7FG T09M",NA,NA,NA,NA,NA,0.511704644408653,NA,NA,0.336411442767136,NA,NA,NA,NA,0.150580991282565
"4736","M7FB S01A",NA,NA,NA,NA,NA,0.350032339595005,NA,0.128187434160047,0.409226582527818,NA,NA,NA,NA,NA
"4737","M7FB S01A T09M",NA,NA,NA,NA,NA,NA,NA,0.188736073399633,0.540322171709199,NA,NA,NA,NA,0.139297567300534
"4738","M7FB S01M",NA,NA,NA,NA,NA,0.163927775069321,NA,0.19118251665419,0.390231400974938,NA,NA,NA,0.190770002405797,NA
"4739","M7FB S03T",NA,NA,NA,NA,NA,0.453646774343556,NA,NA,0.247113151730615,NA,NA,NA,0.296089226330853,NA
"4740","M7FB S04M",NA,NA,NA,NA,NA,0.834267632936908,NA,NA,NA,NA,NA,NA,0.144184215474149,NA
"4741","M7FB T09M",NA,NA,NA,NA,NA,0.832967094760981,NA,NA,NA,NA,NA,NA,NA,0.100194433812111
"4742","M7FG",NA,NA,NA,NA,NA,0.350623896533744,NA,NA,0.584776815450539,NA,NA,NA,NA,NA
"4743","M7FG S01M",NA,NA,NA,NA,NA,0.210429572883613,NA,0.187525366373348,0.255828375054537,NA,NA,NA,0.266352227401528,NA
"4744","M7FG S01M T09M",NA,NA,NA,NA,NA,NA,NA,NA,0.4701406070679,NA,NA,NA,0.150096662988054,0.192128454903044
"4745","M7FG S03T",NA,NA,NA,NA,NA,0.183956910020343,NA,NA,0.40746855656378,NA,NA,NA,0.406539693442445,NA
"4746","M7FG S04M",NA,NA,NA,NA,NA,0.698698895202102,NA,NA,NA,NA,NA,NA,0.294491481944248,NA
"4747","M7FG T09M",NA,NA,NA,NA,NA,0.107421637524341,NA,NA,0.651680146736281,NA,NA,NA,NA,0.239291042291043
"4748","M7GB",NA,NA,NA,NA,NA,0.349099237880325,NA,NA,0.552082892759725,NA,NA,NA,NA,NA
"4749","M7GB M7GG",NA,NA,NA,NA,NA,0.188505802876738,NA,NA,NA,NA,NA,NA,NA,NA
"4750","M7GG",NA,NA,NA,NA,NA,0.255842665805662,NA,NA,0.444120301822433,NA,NA,NA,NA,NA
"4751","M7GG S03M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679954689591894,NA
"4752","M7GG S04K",NA,NA,NA,NA,NA,NA,NA,NA,0.882240346729824,NA,NA,NA,NA,NA
"4753","M7HB",NA,NA,NA,NA,NA,0.12508370394016,NA,NA,0.817202462703018,NA,NA,NA,NA,NA
"4754","M7HB S03T",NA,NA,NA,NA,NA,0.172364845231671,NA,NA,0.706279587181958,NA,NA,NA,0.119188082203757,NA
"4755","M7HB S03T W2AB",NA,NA,NA,NA,NA,0.304484315868702,NA,NA,NA,NA,NA,NA,0.1072143826034,NA
"4756","M7HB TB9AK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248017271618288,NA,NA,0.194911457960964
"4757","M7HB W2AB",NA,NA,NA,NA,NA,0.286777553354153,NA,NA,NA,NA,NA,NA,NA,NA
"4758","M7HG",NA,NA,NA,NA,NA,0.179458588610172,NA,NA,0.477946912612274,NA,NA,NA,NA,NA
"4759","M7IB",NA,NA,NA,NA,NA,NA,NA,NA,0.908352407803523,NA,NA,NA,NA,NA
"4760","M7IB S03T",NA,NA,NA,NA,NA,0.309598689853908,NA,NA,0.482013071250085,NA,NA,NA,0.149607775603303,NA
"4761","M7IB W2AB",NA,NA,NA,NA,NA,0.12070902862553,NA,NA,NA,NA,NA,NA,NA,NA
"4762","M7IG",NA,NA,NA,NA,NA,NA,NA,NA,0.918942645123673,NA,NA,NA,NA,NA
"4763","M91B",NA,NA,NA,NA,NA,0.974159282878022,NA,NA,NA,NA,NA,NA,NA,NA
"4764","M91B M91G",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4765","M91B N91B",NA,NA,NA,NA,NA,0.329691635319131,NA,NA,NA,NA,NA,NA,NA,NA
"4766","M91B Q11B Q11K",NA,NA,NA,NA,NA,0.421632987232557,NA,NA,NA,NA,NA,NA,NA,NA
"4767","M91B S01E",NA,NA,0.11220416615965,NA,NA,0.310335359242418,NA,0.545257237246054,NA,NA,NA,NA,NA,NA
"4768","M91B S01E S03E",NA,NA,NA,NA,NA,0.336089081606462,NA,0.293327158214064,NA,NA,NA,NA,0.23289901753862,NA
"4769","M91B S01E T09H",NA,NA,NA,NA,NA,0.360716798649718,NA,0.510367139491734,NA,NA,NA,NA,NA,0.115277482803949
"4770","M91B S01E T91Q",NA,NA,NA,NA,NA,0.119329504745573,NA,0.236665069113091,NA,NA,NA,NA,NA,0.642863646529955
"4771","M91B S01H",NA,NA,NA,NA,NA,0.123936111686205,NA,NA,NA,NA,NA,NA,0.864944490313347,NA
"4772","M91B S01H T09H",NA,NA,NA,NA,NA,0.613825688747768,NA,NA,NA,NA,NA,NA,0.196356917086468,0.113832558535746
"4773","M91B S01K",NA,NA,NA,NA,NA,0.494917713733505,NA,0.195016763481074,NA,NA,NA,NA,0.240179431667042,NA
"4774","M91B S01K T09K",NA,NA,NA,NA,NA,0.202983505463863,NA,0.113794658403723,NA,NA,NA,NA,0.440279611492541,0.119776310805967
"4775","M91B S01L",NA,NA,NA,NA,NA,0.165318159745647,NA,NA,NA,NA,NA,NA,0.73002603908129,NA
"4776","M91B S01L T09L",NA,NA,NA,NA,NA,0.699531019360767,NA,NA,NA,NA,NA,NA,0.128774950671819,0.171665920547685
"4777","M91B S01M",NA,0.100302617409282,NA,NA,NA,0.340618546111692,NA,0.293505618437858,NA,NA,NA,NA,0.236142552534404,NA
"4778","M91B S01M S04M",NA,0.106076440316027,NA,NA,NA,0.156047868319016,NA,0.49440801253852,NA,NA,NA,NA,0.219073438322067,NA
"4779","M91B S03A",NA,NA,NA,NA,NA,0.843748257583972,NA,NA,NA,NA,NA,NA,NA,NA
"4780","M91B S03E",NA,NA,NA,NA,NA,0.307168879387622,NA,NA,NA,NA,NA,NA,0.501068653782943,NA
"4781","M91B S03H T91Q",NA,NA,NA,NA,NA,0.416364990517349,NA,NA,NA,NA,NA,NA,0.126124941396628,0.451207722398812
"4782","M91B S03M",NA,NA,NA,NA,NA,0.200793927238835,NA,NA,NA,NA,NA,NA,0.7132715440849,NA
"4783","M91B S03M T91Q",NA,NA,NA,NA,NA,0.266329854898139,NA,NA,NA,NA,NA,NA,0.243503808583302,0.484274432891966
"4784","M91B S03T",NA,NA,NA,NA,NA,0.486937700775711,NA,NA,NA,NA,NA,NA,0.503925629422298,NA
"4785","M91B S03T T91Q",NA,NA,NA,NA,NA,0.161589636934695,NA,NA,NA,NA,NA,NA,0.139139189786691,0.698662021720667
"4786","M91B S03T TB9BK",NA,NA,NA,NA,NA,0.221770068540586,NA,NA,NA,NA,NA,NA,0.533732088356476,0.233703949005012
"4787","M91B S04H",NA,NA,0.209609814628161,NA,NA,0.341301017074299,NA,NA,NA,NA,NA,NA,0.418893576022506,NA
"4788","M91B S04M",NA,NA,NA,NA,NA,0.170422596118742,NA,NA,NA,NA,NA,NA,0.707593844604474,NA
"4789","M91B T09K",NA,NA,NA,NA,NA,0.762756212199646,NA,NA,NA,NA,NA,NA,NA,0.237243787800354
"4790","M91B T91H",NA,NA,NA,NA,NA,0.179874908907199,NA,NA,NA,NA,NA,NA,NA,0.811794493085022
"4791","M91B T91K",NA,NA,NA,NA,NA,0.572338120266307,NA,NA,NA,NA,NA,NA,NA,0.426458264823587
"4792","M91B T91M",NA,NA,NA,NA,NA,0.174529902404471,NA,NA,NA,NA,NA,NA,NA,0.825470097595529
"4793","M91B T91O",NA,NA,NA,NA,NA,0.555109787696709,NA,NA,NA,NA,NA,NA,NA,0.336657099065012
"4794","M91B T91Q",NA,NA,NA,NA,NA,0.348588159341053,NA,NA,NA,NA,NA,NA,NA,0.649383305733156
"4795","M91B T91Q T91QA",NA,NA,NA,NA,NA,0.146690797909739,NA,NA,NA,NA,NA,NA,NA,0.853308814674881
"4796","M91B T91Q T91QE",NA,NA,NA,NA,NA,0.130756271574432,NA,NA,NA,NA,NA,NA,NA,0.869243728425568
"4797","M91B T91QA",NA,NA,NA,NA,NA,0.197885829505115,NA,NA,NA,NA,NA,NA,NA,0.802114170494885
"4798","M91B T91QC T91QD",NA,NA,NA,NA,NA,0.100094842918676,NA,NA,NA,NA,NA,NA,NA,0.899904741839693
"4799","M91B TB9AK",NA,NA,NA,NA,NA,0.124382434150151,NA,NA,NA,NA,NA,NA,NA,0.875617565849849
"4800","M91G",NA,NA,NA,NA,NA,0.981665854990466,NA,NA,NA,NA,NA,NA,NA,NA
"4801","M91G S03H",NA,NA,NA,NA,NA,0.73765304285695,NA,NA,NA,NA,NA,NA,0.243627406578267,NA
"4802","M91G S03H T91Q",NA,NA,NA,NA,NA,0.18514400925152,NA,NA,NA,NA,NA,NA,0.132438144304682,0.673697622672078
"4803","M91G S03T",NA,NA,NA,NA,NA,0.350917268666999,NA,NA,NA,NA,NA,NA,0.639742356904528,NA
"4804","M91G T09M",NA,NA,NA,NA,NA,0.142819633692476,NA,NA,NA,NA,NA,NA,NA,0.792682267280712
"4805","M91G T91Q",NA,NA,NA,NA,NA,0.38630001955968,NA,NA,NA,NA,NA,NA,NA,0.61267187737656
"4806","M99B",NA,NA,NA,NA,NA,NA,NA,NA,0.62241467262778,NA,NA,NA,NA,NA
"4807","N91B T91Q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876411949392089
"4808","O06B",NA,NA,NA,NA,NA,NA,0.620473768544484,NA,NA,NA,NA,NA,NA,NA
"4809","O09B T09O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810257977253425
"4810","P07B T91H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730053686070792
"4811","P07B T91K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.638986784767869
"4812","P07H T09H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494475555779544
"4813","P09A P91A S03A",NA,0.174497078621788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251516726928415,NA
"4814","P09A Q11A S15B",NA,NA,0.423394552764495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4815","P09A R23B T10A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105685908106934
"4816","P09A S01A",NA,0.179548434033366,NA,NA,NA,NA,NA,0.334420566306865,NA,NA,NA,NA,0.187374684129313,NA
"4817","P09A S01A S15B",NA,0.560075143389707,0.138224512182799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4818","P09A S03A",NA,0.221085431936921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296201518132092,NA
"4819","P09A S03A T10A",NA,0.140011322706207,NA,NA,NA,NA,NA,0.112354102960607,NA,NA,NA,NA,0.294204113212703,0.116029125666201
"4820","P09A S03A Y06A",NA,0.22933278827981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252787502319565,NA
"4821","P09A S03T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863719885541466,NA
"4822","P09A S05B",0.153586099954474,0.186735810335374,0.201413337945619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4823","P09A S15B",0.181850895202263,NA,0.346815497795554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4824","P09A S15B Y06A",0.1516742712078,NA,0.181420855587777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4825","P09A T10A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.270837292719317
"4826","P09B P17B S15B",0.256898927022795,NA,NA,NA,NA,NA,NA,0.249312517353303,NA,NA,NA,NA,NA,NA
"4827","P09B Q11B S15B",0.131748331618978,NA,0.297589820575771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4828","P09B S01A",NA,0.201201237640766,NA,NA,NA,NA,NA,0.514672234763853,NA,NA,NA,NA,NA,NA
"4829","P09B S01E",NA,0.151822142679319,NA,NA,NA,NA,NA,0.65631545926072,NA,NA,NA,NA,NA,NA
"4830","P09B S01H T09H",NA,NA,NA,NA,NA,NA,NA,0.39155961434786,NA,NA,NA,NA,0.268456009952969,0.197692347824762
"4831","P09B S03A",NA,0.223787195275096,0.143276767936241,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275285956720345,NA
"4832","P09B S03T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864795268272332,NA
"4833","P09B S04D",NA,NA,0.332996060059486,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334354604367513,NA
"4834","P09B S04H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812724408365897,NA
"4835","P09B S04T T09H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.696784270448873,0.148796844010071
"4836","P09B S05B",0.168138752571432,NA,0.390631198717403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4837","P09B S05B T09D",NA,NA,0.610098567556756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171195021132321
"4838","P09B S05B T10A",NA,NA,0.610736864284663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23600361854163
"4839","P09B S15B",0.166778697421202,NA,0.373800302625057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4840","P09B T99A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481493727773916
"4841","P09D S04D",NA,NA,0.445501400104883,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211546226275552,NA
"4842","P09D S04D S05B",0.16737679185428,NA,0.322798865081467,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12098086703297,NA
"4843","P09D S05B",0.276668261112375,NA,0.423357293982241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4844","P09E S01E",NA,0.254409882177788,NA,NA,NA,NA,NA,0.48482488389349,NA,NA,NA,NA,NA,NA
"4845","P09E S01H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722607661584933,NA
"4846","P09E S03E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792774474720922,NA
"4847","P09E S03T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862754253033134,NA
"4848","P09E S04H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590213417579997,NA
"4849","P09E T09E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411392897558633
"4850","P17A P91A S15B",NA,0.121217107121536,0.169110520026463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4851","P17A S01A",NA,0.263679211316746,NA,NA,NA,NA,NA,0.457768606902787,NA,NA,NA,NA,NA,NA
"4852","P17A S03A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1793423622974,NA
"4853","P17A S05B",0.516169230341298,NA,0.306183416316653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4854","P17A S15B",NA,0.138502696996688,0.372860678476746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4855","P17A T10A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205959215301912
"4856","P17A T19A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418787690456071
"4857","P17B S01A",NA,NA,NA,NA,NA,NA,NA,0.405037751701311,NA,NA,NA,NA,0.143427008450048,NA
"4858","P17B S03A",NA,NA,0.128793980756085,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399293716608375,NA
"4859","P17B S15B",0.168687773406871,NA,0.44055307622068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4860","P17B T19A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43611617099245
"4861","P17E TB9BK W22B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131655687362243
"4862","P91A Q11A S15B",0.175697727318503,NA,0.413451618325581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4863","P91A S01A",NA,0.213951746596525,NA,NA,NA,NA,NA,0.408568521487326,NA,NA,NA,NA,0.140557871847899,NA
"4864","P91A S01E",NA,NA,NA,NA,NA,NA,NA,0.657093487418735,NA,NA,NA,NA,NA,NA
"4865","P91A S01K",NA,NA,NA,NA,NA,NA,NA,0.102492119639466,NA,NA,NA,NA,NA,NA
"4866","P91A S03A",NA,0.385545205589148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13570039827938,NA
"4867","P91A S03A S15B",0.245226832712137,0.145907173465351,0.36377260876098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4868","P91A S03A Y06A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.206049974014082,NA
"4869","P91A S03T S15B",0.33618854172787,NA,0.303319923367991,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234352979937174,NA
"4870","P91A S04D S15B",NA,NA,0.294232435369199,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295866537965487,NA
"4871","P91A S05B",0.258841990461266,NA,0.311886026944789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4872","P91A S05B T10A",0.398497976935623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303098824650113
"4873","P91A S15B",0.284593379960084,NA,0.400598459077902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
